x1,x2,y
4.321097794848372,4.769609253163742,81.67977549204473
1.9699150132953998,1.8705088828549268,8.557213610290713
3.455278399556815,3.402386047909115,41.31887714392805
0.9394867958754134,0.9805249467795454,1.5194358056465807
0.363061931011573,0.6674480882607472,0.43099748288366535
1.6237870380677695,1.8853857314708866,5.185669380869682
5.863971516089546,2.3063003015702987,202.18928559709892
1.1013250427369048,3.4294716423002742,1.4164257779488403
5.40265274696402,2.6833523586345986,157.89186809989826
4.381889109657742,5.9268202924809295,84.25815344248389
2.3100349554597375,4.186737237832112,13.075170562080151
5.3247630794610705,0.3282722311940798,151.07749685227375
1.804586775778909,3.7579373406076595,6.210846256764105
0.41507735428668635,2.3781372277274118,0.5495776546436857
3.723658392425619,3.3897941711338913,51.691225626857644
2.469532103149278,2.7882274790558297,15.180416302752654
0.9631221319736296,4.877887156314772,1.8662556808793156
1.2944228868306287,0.5466187521728603,2.4390389242816486
4.66547309322649,2.4467187181513657,101.96163894536068
0.5626533318520912,2.6156446334073795,0.4301613582457957
5.530274084325793,0.9261506084260998,169.7764242913048
0.40495342327525563,2.327304319183181,0.5952813067865482
5.534767705228512,5.385390631033641,170.1616086662649
0.725752545412663,4.457004201363381,1.3184503114938237
3.1687059853961115,1.1060606203441092,32.615147464373685
1.4541184459819936,3.5720649320681725,3.248815274956523
2.2354294898334732,0.3091432013672548,11.263328846206377
1.2286961212515035,5.775465049476962,2.091332521126871
1.5697752877820523,3.5177749133034415,4.003194019951056
0.5439418987733056,5.362172886900007,0.7948952272357256
0.6023624566961452,5.117312068027441,1.0633664316109628
5.927368764163324,3.1874198064489456,208.25249737205726
3.1176223094878908,0.3420907753220175,30.414476431694116
0.23828158873828986,2.1476500882978513,0.7160794535015969
0.9047883086006223,5.551990984662222,1.1865998710576322
3.665038602288212,1.866306536828957,50.14584644756365
0.03444814669877605,2.2429022802944587,0.6123661610100147
1.425749522154604,1.9083961256230177,3.7885001260919813
3.287649151396489,2.0324914354147623,36.33656578133144
4.852257237475305,1.3450913237490094,115.19340320275336
4.733927443541246,4.748014934292106,107.08637217176592
5.954396672705638,3.07648090414446,211.11641330698973
5.858610634806208,3.3320499075479253,201.12279667879963
4.945965061078441,5.746975604752895,121.25201816903648
5.036202935540205,3.622823475771089,127.94917655704754
3.7645802545896307,3.549219275528647,53.50903211833868
1.3438139881723916,2.3430660613338867,2.939834644325053
3.1963839041661153,2.1904164448812615,33.3197964012786
2.1263525270053516,0.299649132540601,9.701171483220831
1.9840369498797752,5.603751474619484,8.204795343828765
2.970381975622016,5.572417056081516,26.63382929257759
2.576018008574834,5.621291496691585,17.471865203800846
3.092081177484659,4.226785693711401,30.345434949786064
4.369663829756754,0.3351079823776679,83.54235128471599
5.660485062233647,4.962914748185262,182.30665674622537
0.8184131967021655,4.730305513794639,1.5478523227126666
3.477745939491035,4.436713890795562,42.98826132071492
4.118044827119954,5.232134340600082,70.58834127971458
0.2926362475402178,5.476525848766912,0.546315078155573
3.2216617224975197,4.191301866499995,34.19013488907176
5.211717310022994,2.084484715813802,142.31918458363194
3.209459865870017,2.536107268706239,33.38341153743312
3.340069731435184,0.982226183383188,37.953821422300834
3.586346300079555,1.950311648457714,46.98990671609983
2.6447885952821144,3.265036623825824,18.515210669345226
0.22542204665473298,3.054763961376955,0.018975137849247998
5.31920990684179,1.461375689613447,151.4897681958849
3.557223442135556,5.557313118815468,45.453145901648945
0.3977414442022509,4.451322637560049,0.9963007618704004
1.524993143476062,1.651955133189663,4.539957985321039
2.2393479193451657,4.965446132020881,12.166928628939404
3.2007598390419085,2.24169804582578,33.404846207262
0.23471998380080894,1.7903076217411629,0.965515312834438
1.5725300492300895,1.7734039618197968,4.848140898365314
0.5047433588578831,1.3144655695959526,1.064312438695293
1.7867693696215134,4.288065572979841,6.53484080585891
2.751922188540428,3.569462035232485,21.01268470107162
0.7079870463640554,1.711704119433802,1.3351514864584884
2.2821084570083325,3.2478863297326743,11.896520084717672
0.32858848535550056,0.9601597203936518,0.7067027251926359
3.2207718832197836,0.32401619855558184,33.51162682620285
0.8410197535844988,5.763648424772697,0.8413558214332479
0.9627830744926302,5.691740407260928,1.20332731734308
2.2864176806704313,3.4124561149889474,12.02430922958846
3.871420077931128,5.985489759783014,58.11046689961003
2.278725551324965,3.845695884337447,12.251550598046634
0.302688059326055,1.1059949100339574,0.8268084543857485
1.6371357753556721,0.11228813422329642,4.40042920492374
0.6802104622705469,5.698446308219439,0.6194079112026132
3.9856624016487396,0.5869175014881394,63.62095026119629
2.4301125738090263,3.378265738731998,14.405877371132867
3.733905107828506,5.044311908358999,52.95209604768353
4.513181819913359,4.440785538147242,92.85617136483344
4.415243874230875,0.8187251531655761,86.60573743488125
3.3701676131483937,2.614695112049991,38.531326216621906
3.0632714606619853,0.3314134123501973,28.85048427893353
2.1757093805220826,3.809840156439594,10.683098371828297
5.881524879921838,4.233210627547697,204.24311113819513
4.688243794854742,2.6719485678538666,103.25068203885881
5.775615714196981,5.6807800705445715,192.982534288047
2.176528912525111,1.5419868071444773,11.309993007862431
2.666566591222659,5.03952984791527,19.857570730888312
4.331481628838809,1.9921317295126497,82.09883807739097
0.9984244994970664,5.667984925212441,1.3283509487994551
3.2928900307944504,3.506075379546342,35.83228545201342
3.181316422282962,1.3185361389112642,33.135088310638835
4.905072405965763,1.838739258507,118.94465207409452
3.90615846842313,0.39639628046984576,59.749525455998885
3.1344140983904953,4.85492528443179,31.774034102726134
0.6219024907299897,3.1631185807831583,0.24099198538859987
2.2656306868986644,3.7959843007440077,12.000156323097041
2.6404114394512144,4.20400776943665,19.171409030869302
1.8593133107527218,3.1898139219599466,6.4300551094778635
3.696909291822574,2.967549963733001,50.55615686323303
1.5285972471483475,1.2577569872332004,4.476900674411245
0.1278320111800899,1.6004448077484152,1.0012101309583197
4.00239297341953,1.4904327031361901,65.10848703299224
1.6830419438129567,2.583190091478743,5.048157448583607
1.7395978743626181,3.7158174498790135,5.559421364620568
5.765270342588189,2.275588336541664,192.20828553530882
5.171729792739431,1.179928660371981,139.1820118075587
1.3415067223274415,2.7757555493069037,2.5422011016773967
0.9546609394426995,5.113290253129119,1.7177627648144091
0.9822524142518372,3.8316635588219445,1.3529457869342003
3.2031494163912586,3.880278628972193,33.3182010573719
