OIP-89wG0FP8toFeQnl_T4jOvgHaGN.jpeg,1886.0,1615.0,1250.0,930.0,866.0,784.0,790.0,763.0,683.0,965.0,1035.0,949.0,1108.0,1650.0,2033.0,45693.0,2948.0,2104.0,1259.0,747.0,632.0,532.0,510.0,533.0,561.0,893.0,920.0,905.0,1072.0,1554.0,2007.0,45823.0,1584.0,1398.0,961.0,743.0,705.0,654.0,761.0,1041.0,917.0,1059.0,1043.0,908.0,1004.0,1280.0,1801.0,47141.0,
eb32b60c20f0093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,5671.0,8989.0,5417.0,4790.0,4863.0,4792.0,3936.0,3711.0,3460.0,3224.0,3145.0,3048.0,2885.0,3653.0,1356.0,60.0,7997.0,4500.0,6509.0,4989.0,5008.0,10662.0,6371.0,3400.0,2683.0,3722.0,4188.0,2209.0,432.0,220.0,86.0,24.0,1378.0,5061.0,13352.0,7403.0,5326.0,4443.0,5088.0,5475.0,5492.0,1905.0,1746.0,1736.0,1502.0,2004.0,671.0,418.0,
OIP-osA-aInXuJffHEWpcM7piQHaFj.jpeg,10601.0,2315.0,1473.0,1109.0,1127.0,1035.0,869.0,801.0,798.0,1082.0,1344.0,4043.0,19518.0,16336.0,353.0,196.0,11360.0,1384.0,1208.0,1247.0,1172.0,1230.0,1436.0,3876.0,11422.0,25936.0,1096.0,396.0,364.0,302.0,285.0,286.0,11303.0,1567.0,1818.0,12724.0,26283.0,2993.0,1717.0,1009.0,705.0,598.0,485.0,435.0,360.0,332.0,318.0,353.0,
OIP-FUtONfvqkmW2wVWIMABqnwHaHa.jpeg,1112.0,719.0,562.0,485.0,472.0,438.0,425.0,473.0,588.0,806.0,933.0,953.0,1184.0,6496.0,45061.0,2293.0,704.0,444.0,318.0,257.0,285.0,309.0,366.0,434.0,607.0,893.0,1205.0,1228.0,1301.0,13556.0,39632.0,1461.0,461.0,327.0,301.0,286.0,254.0,277.0,308.0,404.0,479.0,784.0,1071.0,1157.0,1370.0,13585.0,39836.0,2100.0,
OIP-73398ZcbCfqPt-eLKNw7EQHaFj.jpeg,14845.0,2245.0,577.0,489.0,2622.0,16634.0,22096.0,2103.0,415.0,385.0,197.0,142.0,80.0,47.0,50.0,73.0,14610.0,1857.0,694.0,499.0,370.0,377.0,384.0,1544.0,15917.0,23730.0,1938.0,349.0,291.0,241.0,117.0,82.0,737.0,1020.0,1073.0,1171.0,849.0,953.0,12771.0,27393.0,4430.0,1597.0,1498.0,1574.0,1632.0,1737.0,2190.0,2375.0,
OIP-YVLFPqUqLTiQU-66HkcaEAHaEE.jpeg,43203.0,5398.0,2535.0,1333.0,625.0,418.0,309.0,284.0,283.0,309.0,347.0,423.0,581.0,929.0,2120.0,3903.0,8369.0,12621.0,13247.0,9459.0,6133.0,3697.0,1542.0,919.0,907.0,1116.0,1329.0,1717.0,1621.0,286.0,23.0,14.0,41753.0,6542.0,3878.0,2874.0,4001.0,2449.0,872.0,218.0,123.0,91.0,51.0,43.0,33.0,30.0,20.0,22.0,
ea36b20c29f3083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,21716.0,7291.0,5703.0,3650.0,3221.0,2510.0,2733.0,3348.0,3137.0,3002.0,3000.0,2531.0,1109.0,46.0,3.0,0.0,10119.0,7540.0,5508.0,5478.0,4264.0,2919.0,2833.0,3572.0,3421.0,3328.0,3100.0,1663.0,1459.0,2120.0,3455.0,2221.0,1262.0,4716.0,4919.0,4393.0,4053.0,3277.0,3386.0,3175.0,3713.0,4841.0,5630.0,3867.0,3321.0,3151.0,2225.0,7071.0,
OIP-UIaRRHLQCVGLjafl10Jw9AHaHa.jpeg,157.0,189.0,533.0,526.0,533.0,668.0,664.0,651.0,622.0,664.0,764.0,927.0,1247.0,1855.0,2832.0,50168.0,132.0,253.0,663.0,570.0,545.0,504.0,508.0,622.0,766.0,978.0,1222.0,1575.0,1653.0,1368.0,1421.0,50220.0,320.0,368.0,955.0,1095.0,1001.0,1147.0,1107.0,1001.0,962.0,857.0,778.0,686.0,727.0,864.0,1635.0,49497.0,
OIP-KRI_HTen-GOFzxQYJVyJ3QHaFL.jpeg,4470.0,3947.0,6583.0,10020.0,9431.0,7694.0,6984.0,5170.0,3355.0,1998.0,1301.0,549.0,439.0,413.0,347.0,299.0,1109.0,1045.0,1452.0,2463.0,3996.0,5795.0,7231.0,7267.0,8422.0,7428.0,7033.0,4833.0,2731.0,966.0,594.0,635.0,666.0,743.0,1101.0,2015.0,3070.0,4348.0,5772.0,6513.0,6426.0,6215.0,6727.0,7041.0,6573.0,3272.0,1376.0,1142.0,
ea37b50628f1033ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,14555.0,11902.0,9059.0,6190.0,3192.0,2723.0,2200.0,1669.0,1434.0,1214.0,1068.0,1149.0,1144.0,1244.0,1483.0,2774.0,66.0,209.0,531.0,2687.0,6912.0,8077.0,7439.0,9447.0,7611.0,6385.0,5365.0,4087.0,2597.0,1108.0,432.0,47.0,473.0,3669.0,6917.0,7060.0,7721.0,7116.0,5391.0,4549.0,4275.0,2836.0,2005.0,1853.0,1868.0,1694.0,1790.0,3783.0,
OIP-sR-TBXrr7pFms1jHcOng_AHaFJ.jpeg,3787.0,12819.0,9116.0,5669.0,9734.0,10446.0,5184.0,1722.0,701.0,376.0,301.0,410.0,706.0,969.0,928.0,132.0,6637.0,7992.0,3183.0,2073.0,2625.0,2793.0,4111.0,10155.0,13193.0,4845.0,1442.0,700.0,424.0,501.0,1403.0,923.0,4029.0,7347.0,6222.0,5419.0,10643.0,15559.0,5925.0,1923.0,1155.0,779.0,385.0,313.0,302.0,398.0,1081.0,1520.0,
e833b50c2df5013ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,14527.0,3773.0,10169.0,27912.0,2911.0,1120.0,730.0,504.0,433.0,391.0,320.0,181.0,27.0,1.0,1.0,0.0,82.0,248.0,366.0,567.0,815.0,985.0,1192.0,13386.0,17230.0,12229.0,8217.0,5373.0,2286.0,22.0,2.0,0.0,40.0,169.0,284.0,483.0,1488.0,12168.0,7506.0,8420.0,8098.0,7424.0,5832.0,6810.0,4004.0,272.0,2.0,0.0,
OIP-P4iRzzs1bpgSqbT-OVo-8wDhEs.jpeg,25089.0,5721.0,7679.0,8117.0,6758.0,4847.0,2648.0,1188.0,504.0,243.0,141.0,54.0,10.0,1.0,0.0,0.0,803.0,3972.0,9655.0,10368.0,2853.0,1555.0,3299.0,4487.0,3800.0,6453.0,6312.0,5401.0,3181.0,754.0,99.0,8.0,3209.0,9865.0,8156.0,4748.0,3796.0,4360.0,3992.0,5627.0,4431.0,4021.0,3173.0,1968.0,1094.0,1095.0,1403.0,2062.0,
ea37b10d29fc023ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,31705.0,12282.0,5466.0,3250.0,2255.0,1585.0,1066.0,838.0,795.0,648.0,559.0,552.0,587.0,432.0,424.0,556.0,22838.0,7163.0,5909.0,3961.0,4904.0,4051.0,3084.0,2417.0,1922.0,1309.0,943.0,954.0,1064.0,912.0,741.0,828.0,19990.0,12393.0,6488.0,4194.0,3220.0,2877.0,3046.0,2085.0,1089.0,1170.0,1182.0,994.0,1097.0,1108.0,1085.0,982.0,
OIP-NCzc2k8hvVsU1stSmHgxpQHaJ_.jpeg,0.0,0.0,1.0,16.0,128.0,585.0,1253.0,853.0,995.0,1476.0,2674.0,3388.0,3373.0,2014.0,522.0,45722.0,1007.0,490.0,612.0,607.0,681.0,786.0,1028.0,1696.0,2230.0,2759.0,2532.0,1732.0,840.0,255.0,424.0,45321.0,0.0,0.0,0.0,6.0,12.0,37.0,80.0,111.0,233.0,572.0,1229.0,2858.0,3671.0,3622.0,3536.0,47033.0,
